# same schedule mapped to the ECG main.cpp convention
# V^m = -Vs^m cos(4 pi x/a) - Vl^m cos(2 pi x/a + phi^m),
# Vs^m = Vs/2, Vl^m = Vl/2, phi^m(s) = 3 pi/2 - phi(s), DECREASING.
# Pumps +a/cycle like the paper (the frame map is a pure translation;
# only an INCREASING phi^m drive, like the Vs3Vl3 run, pumps -a).
s,phi
0.231040503197,4.495619087287
0.231134515871,4.494571889736
0.231227654134,4.493524692185
0.231319930128,4.492477494633
0.231411355773,4.491430297082
0.231501942769,4.490383099531
0.231591702603,4.489335901980
0.231680646553,4.488288704429
0.231768785693,4.487241506877
0.231856130897,4.486194309326
0.231942692845,4.485147111775
0.232028482024,4.484099914224
0.232113508738,4.483052716673
0.232197783106,4.482005519121
0.232281315069,4.480958321570
0.232364114396,4.479911124019
0.232446190682,4.478863926468
0.232527553357,4.477816728917
0.232608211687,4.476769531365
0.232688176317,4.475722333814
0.232767457694,4.474675136263
0.232846064537,4.473627938712
0.232924005420,4.472580741161
0.233001288768,4.471533543609
0.233077922868,4.470486346058
0.233153915868,4.469439148507
0.233229275778,4.468391950956
0.233304010477,4.467344753405
0.233378127714,4.466297555853
0.233451635109,4.465250358302
0.233524540158,4.464203160751
0.233596850235,4.463155963200
0.233668572594,4.462108765649
0.233739714370,4.461061568098
0.233810282585,4.460014370546
0.233880284147,4.458967172995
0.233949725854,4.457919975444
0.234018614397,4.456872777893
0.234086956358,4.455825580342
0.234154758216,4.454778382790
0.234222026350,4.453731185239
0.234288767036,4.452683987688
0.234354986454,4.451636790137
0.234420690688,4.450589592586
0.234485887106,4.449542395034
0.234550582955,4.448495197483
0.234614783978,4.447447999932
0.234678495829,4.446400802381
0.234741724080,4.445353604830
0.234804474213,4.444306407278
0.234866751634,4.443259209727
0.234928561662,4.442212012176
0.234989909541,4.441164814625
0.235050800434,4.440117617074
0.235111239428,4.439070419522
0.235171231535,4.438023221971
0.235230781694,4.436976024420
0.235289894769,4.435928826869
0.235348575557,4.434881629318
0.235406828781,4.433834431766
0.235464659097,4.432787234215
0.235522071095,4.431740036664
0.235579069296,4.430692839113
0.235635658159,4.429645641562
0.235691842076,4.428598444010
0.235747625380,4.427551246459
0.235803012339,4.426504048908
0.235858007164,4.425456851357
0.235912614003,4.424409653806
0.235966838163,4.423362456254
0.236020684867,4.422315258703
0.236074158043,4.421268061152
0.236127261563,4.420220863601
0.236179999249,4.419173666050
0.236232374867,4.418126468498
0.236284392133,4.417079270947
0.236336054712,4.416032073396
0.236387366221,4.414984875845
0.236438330224,4.413937678294
0.236488950241,4.412890480742
0.236539229743,4.411843283191
0.236589172153,4.410796085640
0.236638780851,4.409748888089
0.236688059169,4.408701690538
0.236737010399,4.407654492986
0.236785637785,4.406607295435
0.236833944530,4.405560097884
0.236881933796,4.404512900333
0.236929608701,4.403465702782
0.236976972326,4.402418505230
0.237024027708,4.401371307679
0.237070777846,4.400324110128
0.237117225702,4.399276912577
0.237163374198,4.398229715026
0.237209227282,4.397182517475
0.237254788846,4.396135319923
0.237300061660,4.395088122372
0.237345048462,4.394040924821
0.237389751953,4.392993727270
0.237434174801,4.391946529719
0.237478319641,4.390899332167
0.237522189073,4.389852134616
0.237565785668,4.388804937065
0.237609111963,4.387757739514
0.237652170463,4.386710541963
0.237694963645,4.385663344411
0.237737493952,4.384616146860
0.237779763800,4.383568949309
0.237821775573,4.382521751758
0.237863531629,4.381474554207
0.237905034294,4.380427356655
